"formula","A","B1","B2","X","tolerance_factor","irA","rsA","rpA","rdA","XcA","eaA","ipA","hoalA","lualA","irB1","rsB1","rpB1","rdB1","XcB1","eaB1","ipB1","hoalB1","lualB1","irB2","rsB2","rpB2","rdB2","XcB2","eaB2","ipB2","hoalB2","lualB2","irX","rsX","rpX","rdX","XcX","eaX","ipX","hoalX","lualX"
"Ag2PdScI6","Ag","Pd","Sc","I","0.8581452828349382","1.28","1.286","0.462","0.536","1.93","125.6","7.5762","10","11","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.745","1.57","0.5","0.539","1.36","18.1","24.75666","7","8","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Ag2PdScBr6","Ag","Pd","Sc","Br","0.8719413781329834","1.28","1.286","0.462","0.536","1.93","125.6","7.5762","10","11","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.745","1.57","0.5","0.539","1.36","18.1","24.75666","7","8","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Ag2PdTiF6","Ag","Pd","Ti","F","0.9416064790290252","1.28","1.286","0.462","0.536","1.93","125.6","7.5762","10","11","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.67","1.477","0.468","0.489","1.54","7.6","27.4917","7","8","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Ag2PdTiCl6","Ag","Pd","Ti","Cl","0.8954753909288654","1.28","1.286","0.462","0.536","1.93","125.6","7.5762","10","11","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.67","1.477","0.468","0.489","1.54","7.6","27.4917","7","8","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Ag2PdTiI6","Ag","Pd","Ti","I","0.8695164659113729","1.28","1.286","0.462","0.536","1.93","125.6","7.5762","10","11","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.67","1.477","0.468","0.489","1.54","7.6","27.4917","7","8","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Ag2PdTiBr6","Ag","Pd","Ti","Br","0.8845660119862602","1.28","1.286","0.462","0.536","1.93","125.6","7.5762","10","11","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.67","1.477","0.468","0.489","1.54","7.6","27.4917","7","8","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Ag2PdVF6","Ag","Pd","V","F","0.9488682256539276","1.28","1.286","0.462","0.536","1.93","125.6","7.5762","10","11","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.64","1.453","0.416","0.427","1.63","50.6","29.311","7","8","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Ag2PdVCl6","Ag","Pd","V","Cl","0.9010144139655389","1.28","1.286","0.462","0.536","1.93","125.6","7.5762","10","11","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.64","1.453","0.416","0.427","1.63","50.6","29.311","7","8","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Ag2PdVI6","Ag","Pd","V","I","0.8741497685716466","1.28","1.286","0.462","0.536","1.93","125.6","7.5762","10","11","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.64","1.453","0.416","0.427","1.63","50.6","29.311","7","8","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Ag2PdVBr6","Ag","Pd","V","Br","0.8897188237065685","1.28","1.286","0.462","0.536","1.93","125.6","7.5762","10","11","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.64","1.453","0.416","0.427","1.63","50.6","29.311","7","8","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Ag2PdYF6","Ag","Pd","Y","F","0.889421059709344","1.28","1.286","0.462","0.536","1.93","125.6","7.5762","10","11","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.9","1.693","0.646","0.865","1.22","29.6","20.52","10","11","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Ag2PdYCl6","Ag","Pd","Y","Cl","0.8551702363469399","1.28","1.286","0.462","0.536","1.93","125.6","7.5762","10","11","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.9","1.693","0.646","0.865","1.22","29.6","20.52","10","11","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Ag2PdYI6","Ag","Pd","Y","I","0.8355625122340188","1.28","1.286","0.462","0.536","1.93","125.6","7.5762","10","11","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.9","1.693","0.646","0.865","1.22","29.6","20.52","10","11","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Ag2PdYBr6","Ag","Pd","Y","Br","0.8469596935469182","1.28","1.286","0.462","0.536","1.93","125.6","7.5762","10","11","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.9","1.693","0.646","0.865","1.22","29.6","20.52","10","11","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Au2CuInF6","Au","Cu","In","F","0.9026895078977201","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.77","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.8","1.093","1.382","0.483","1.78","28.9","28.03","11","12","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Au2CuInCl6","Au","Cu","In","Cl","0.866512356136116","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.77","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.8","1.093","1.382","0.483","1.78","28.9","28.03","11","12","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Au2CuInI6","Au","Cu","In","I","0.8456854970974788","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.77","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.8","1.093","1.382","0.483","1.78","28.9","28.03","11","12","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Au2CuInBr6","Au","Cu","In","Br","0.8578016689804018","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.77","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.8","1.093","1.382","0.483","1.78","28.9","28.03","11","12","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Au2CuYF6","Au","Cu","Y","F","0.8818421751518145","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.77","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.9","1.693","0.646","0.865","1.22","29.6","20.52","10","11","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Au2CuYCl6","Au","Cu","Y","Cl","0.8501321603679475","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.77","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.9","1.693","0.646","0.865","1.22","29.6","20.52","10","11","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Au2CuYI6","Au","Cu","Y","I","0.8317532813298105","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.77","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.9","1.693","0.646","0.865","1.22","29.6","20.52","10","11","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Au2CuYBr6","Au","Cu","Y","Br","0.8424563797320941","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.77","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.9","1.693","0.646","0.865","1.22","29.6","20.52","10","11","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Au2CuAgF6","Au","Cu","Ag","F","0.9223131928520184","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.75","1.286","0.462","0.536","1.93","125.6","34.83","10","11","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Au2CuAgCl6","Au","Cu","Ag","Cl","0.8818037506561652","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.75","1.286","0.462","0.536","1.93","125.6","34.83","10","11","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Au2CuAgI6","Au","Cu","Ag","I","0.858629662869379","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.75","1.286","0.462","0.536","1.93","125.6","34.83","10","11","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Au2CuAgBr6","Au","Cu","Ag","Br","0.8720983634634085","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.75","1.286","0.462","0.536","1.93","125.6","34.83","10","11","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Au2CuInF6","Au","Cu","In","F","0.9113070688323046","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.8","1.093","1.382","0.483","1.78","28.9","28.03","11","12","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Au2CuInCl6","Au","Cu","In","Cl","0.8732425491934839","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.8","1.093","1.382","0.483","1.78","28.9","28.03","11","12","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Au2CuInI6","Au","Cu","In","I","0.8513899523898733","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.8","1.093","1.382","0.483","1.78","28.9","28.03","11","12","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Au2CuInBr6","Au","Cu","In","Br","0.864097461046313","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.8","1.093","1.382","0.483","1.78","28.9","28.03","11","12","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Au2CuPdF6","Au","Cu","Pd","F","0.9200907514234593","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.76","0.0","0.497","0.567","2.2","53.7","31.9373","10","11","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Au2CuPdCl6","Au","Cu","Pd","Cl","0.8800781073085013","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.76","0.0","0.497","0.567","2.2","53.7","31.9373","10","11","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Au2CuPdI6","Au","Cu","Pd","I","0.8571718875504157","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.76","0.0","0.497","0.567","2.2","53.7","31.9373","10","11","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Au2CuPdBr6","Au","Cu","Pd","Br","0.8704863517009993","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.76","0.0","0.497","0.567","2.2","53.7","31.9373","10","11","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Au2CuSbF6","Au","Cu","Sb","F","0.9200907514234593","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.76","0.969","1.193","0.44","2.05","103.2","25.3","11","12","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Au2CuSbCl6","Au","Cu","Sb","Cl","0.8800781073085013","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.76","0.969","1.193","0.44","2.05","103.2","25.3","11","12","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Au2CuSbI6","Au","Cu","Sb","I","0.8571718875504157","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.76","0.969","1.193","0.44","2.05","103.2","25.3","11","12","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Au2CuSbBr6","Au","Cu","Sb","Br","0.8704863517009993","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.76","0.969","1.193","0.44","2.05","103.2","25.3","11","12","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Au2CuScF6","Au","Cu","Sc","F","0.9234284445967006","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.745","1.57","0.5","0.539","1.36","18.1","24.75666","7","8","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Au2CuScCl6","Au","Cu","Sc","Cl","0.8826691125311956","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.745","1.57","0.5","0.539","1.36","18.1","24.75666","7","8","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Au2CuScI6","Au","Cu","Sc","I","0.8593604115186296","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.745","1.57","0.5","0.539","1.36","18.1","24.75666","7","8","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Au2CuScBr6","Au","Cu","Sc","Br","0.8729066103248205","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.745","1.57","0.5","0.539","1.36","18.1","24.75666","7","8","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Au2CuYF6","Au","Cu","Y","F","0.8900644798152346","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.9","1.693","0.646","0.865","1.22","29.6","20.52","10","11","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Au2CuYCl6","Au","Cu","Y","Cl","0.8566093577802747","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.9","1.693","0.646","0.865","1.22","29.6","20.52","10","11","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Au2CuYI6","Au","Cu","Y","I","0.8372707160318323","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.9","1.693","0.646","0.865","1.22","29.6","20.52","10","11","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Au2CuYBr6","Au","Cu","Y","Br","0.848528137423857","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.73","1.191","0.325","0.312","1.9","118.4","7.72638","7","8","0.9","1.693","0.646","0.865","1.22","29.6","20.52","10","11","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Au2PdAgF6","Au","Pd","Ag","F","0.9545941546018392","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.75","1.286","0.462","0.536","1.93","125.6","34.83","10","11","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Au2PdAgCl6","Au","Pd","Ag","Cl","0.9066933726504924","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.75","1.286","0.462","0.536","1.93","125.6","34.83","10","11","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Au2PdAgI6","Au","Pd","Ag","I","0.8795718497686323","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.75","1.286","0.462","0.536","1.93","125.6","34.83","10","11","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Au2PdAgBr6","Au","Pd","Ag","Br","0.8953101069776438","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.75","1.286","0.462","0.536","1.93","125.6","34.83","10","11","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Au2PdCrF6","Au","Pd","Cr","F","0.9879370293421361","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.615","1.453","0.416","0.0","1.66","64.3","30.96","7","8","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Au2PdCrCl6","Au","Pd","Cr","Cl","0.9320619955122159","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.615","1.453","0.416","0.0","1.66","64.3","30.96","7","8","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Au2PdCrI6","Au","Pd","Cr","I","0.9007568987817929","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.615","1.453","0.416","0.0","1.66","64.3","30.96","7","8","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Au2PdCrBr6","Au","Pd","Cr","Br","0.9188938854053476","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.615","1.453","0.416","0.0","1.66","64.3","30.96","7","8","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Au2PdGaF6","Au","Pd","Ga","F","0.9866606249114616","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.62","0.96","0.298","0.276","1.81","28.9","30.71","8","9","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Au2PdGaCl6","Au","Pd","Ga","Cl","0.9310971280220377","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.62","0.96","0.298","0.276","1.81","28.9","30.71","8","9","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Au2PdGaI6","Au","Pd","Ga","I","0.899954085146515","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.62","0.96","0.298","0.276","1.81","28.9","30.71","8","9","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Au2PdGaBr6","Au","Pd","Ga","Br","0.9179982773299038","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.62","0.96","0.298","0.276","1.81","28.9","30.71","8","9","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Au2PdInF6","Au","Pd","In","F","0.9428090415820632","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.8","1.093","1.382","0.483","1.78","28.9","28.03","11","12","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Au2PdInCl6","Au","Pd","In","Cl","0.8976445365960963","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.8","1.093","1.382","0.483","1.78","28.9","28.03","11","12","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Au2PdInI6","Au","Pd","In","I","0.8719762379398874","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.8","1.093","1.382","0.483","1.78","28.9","28.03","11","12","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Au2PdInBr6","Au","Pd","In","Br","0.8868796916577036","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.8","1.093","1.382","0.483","1.78","28.9","28.03","11","12","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Au2PdMoF6","Au","Pd","Mo","F","0.969131121423187","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.69","1.52","0.56","0.702","2.16","71.9","27.13","10","11","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Au2PdMoCl6","Au","Pd","Mo","Cl","0.9177957404788657","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.69","1.52","0.56","0.702","2.16","71.9","27.13","10","11","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
"Au2PdMoI6","Au","Pd","Mo","I","0.8888631017028079","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.69","1.52","0.56","0.702","2.16","71.9","27.13","10","11","2.2","0.876","1.044","0.406","2.66","295.2","10.45126","12","11"
"Au2PdMoBr6","Au","Pd","Mo","Br","0.9056406082120013","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.69","1.52","0.56","0.702","2.16","71.9","27.13","10","11","1.96","0.73","0.851","0.224","2.96","324.6","11.81381","9","8"
"Au2PdNbF6","Au","Pd","Nb","F","0.9618077124451779","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.72","1.589","0.586","0.747","1.6","86.1","25.04","10","11","1.33","0.396","0.36","0.0","3.98","328.0","17.42282","4","3"
"Au2PdNbCl6","Au","Pd","Nb","Cl","0.9122107765408605","1.37","1.187","0.51","0.634","2.54","222.8","9.2255","14","15","0.59","0.0","0.497","0.567","2.2","53.7","8.3369","10","11","0.72","1.589","0.586","0.747","1.6","86.1","25.04","10","11","1.81","0.66","0.725","0.0","3.16","349.0","12.96764","6","5"
